央视频道,#genre#
山东卫视,http://livealone.iqilu.com/iqilu/sdtvhjOF03kn.m3u8
山西卫视,http://liveflash.sxrtv.com/live/sxwshd.m3u8?sub_m3u8=true&edge_slice=true
黄河卫视,http://liveflash.sxrtv.com/live/huanghe.m3u8?sub_m3u8=true&edge_slice=true
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
甘肃卫视,https://hls.gstv.com.cn/49048r/6e1sy2.m3u8
云南卫视,http://tvlive.ynradio.com/live/yunnanweishi/chunks.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
宁夏卫视,https://hls.ningxiahuangheyun.com/live/nxws1M.m3u8
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=dc348a27bd36fe1bd63562af5e7269ea&txTime=771EF880
河北卫视,http://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=2510710360&k=f1b16a3a3866dafecb94ec2bb4160e58
北京卫视,http://39.134.66.66/PLTV/88888888/224/3221225678/index.m3u8
重庆卫视,http://39.134.66.66/PLTV/88888888/224/3221225502/index.m3u8
东方卫视,http://39.134.66.66/PLTV/88888888/224/3221225672/index.m3u8
东南卫视,http://39.134.66.66/PLTV/88888888/224/3221225500/index.m3u8
甘肃卫视,http://39.134.66.66/PLTV/88888888/224/3221225584/index.m3u8
贵州卫视,http://39.134.66.66/PLTV/88888888/224/3221225576/index.m3u8
海南卫视,http://39.134.66.66/PLTV/88888888/224/3221225530/index.m3u8
河北卫视,http://39.134.66.66/PLTV/88888888/224/3221225495/index.m3u8
湖北卫视,http://39.134.66.66/PLTV/88888888/224/3221225569/index.m3u8
金鹰卡通,http://39.134.66.66/PLTV/88888888/224/3221225561/index.m3u8
湖南卫视,http://39.134.66.66/PLTV/88888888/224/3221225506/index.m3u8
江苏卫视,http://39.134.66.66/PLTV/88888888/224/3221225503/index.m3u8
优漫卡通,http://39.134.66.66/PLTV/88888888/224/3221225556/index.m3u8
辽宁卫视,http://39.134.66.66/PLTV/88888888/224/3221225499/index.m3u8
内蒙古卫视,http://39.134.66.66/PLTV/88888888/224/3221225577/index.m3u8
宁夏卫视,http://39.134.66.66/PLTV/88888888/224/3221225579/index.m3u8
安多卫视,http://39.134.66.66/PLTV/88888888/224/3221225531/index.m3u8
青海卫视,http://39.134.66.66/PLTV/88888888/224/3221225573/index.m3u8
山东教育,http://39.134.66.66/PLTV/88888888/224/3221225558/index.m3u8
山西卫视,http://39.134.66.66/PLTV/88888888/224/3221225496/index.m3u8
陕西卫视,http://39.134.66.66/PLTV/88888888/224/3221225567/index.m3u8
哈哈炫动,http://39.134.66.66/PLTV/88888888/224/3221225534/index.m3u8
深圳卫视,http://39.134.66.66/PLTV/88888888/224/3221225668/index.m3u8
康巴卫视,http://39.134.66.66/PLTV/88888888/224/3221225527/index.m3u8
天津卫视,http://39.134.66.66/PLTV/88888888/224/3221225665/index.m3u8
西藏卫视,http://39.134.66.66/PLTV/88888888/224/3221225570/index.m3u8
新疆卫视,http://39.134.66.66/PLTV/88888888/224/3221225582/index.m3u8
浙江卫视,http://39.134.66.66/PLTV/88888888/224/3221225514/index.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
澳门卫视,https://live.mastvnet.com/lsdream/MSTV/1500/live.m3u8
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
睛彩运动,#genre#
全民热练,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221226053/main.m3u8
睛彩竞技,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225897/main.m3u8
睛彩竞技,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225899/main.m3u8
睛彩篮球,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225895/main.m3u8
睛彩篮球2,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225901/main.m3u8
睛彩篮球3,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221226027/main.m3u8
睛彩少儿,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225903/main.m3u8
咪咕24小时体育,http://hlsbkmgsplive.miguvideo.com/wd_r2/virtuallive/tysy201903/150/index.m3u8?&encrypt=
玫瑰轮播台,http://hlsbkmgsplive.miguvideo.com/migu/lunbo/eufootball/57/20230310/index.m3u8?&encrypt=
NBA经典,http://hlsbkmgsplive.miguvideo.com/migu/lunbo/nba/57/20230310/index.m3u8?&encrypt=
中国足球风云,http://hlsbkmgsplive.miguvideo.com/migu/lunbo/eufootball/57/20230310/index.m3u8?&encrypt=
全民乒乓,http://hlsbkmgsplive.miguvideo.com/migu/lunbo/pingpang/57/20230310/index.m3u8?&encrypt=
UFC格斗精选,http://hlsbkmgsplive.miguvideo.com/migu/lunbo/ufc/57/20230310/index.m3u8?&encrypt=
五大联赛经典,http://hlsbkmgsplive.miguvideo.com/migu/lunbo/wudaliansai/57/20230310/index.m3u8?&encrypt=
魅力足球,http://hlsbkmgsplive.miguvideo.com/migu/kailu/mlzuhd/57/20230411/index.m3u8?&encrypt=
劲爆体育,http://hlsbkmgsplive.miguvideo.com/migu/kailu/jinbaotyhd/57/20230411/index.m3u8?&encrypt=
七彩戏剧,http://hlsbkmgsplive.miguvideo.com/migu/kailu/qicaixjhd/57/20230411/index.m3u8?&encrypt=
芒果视频,#genre#
芒果TV1,http://zby.xjqxz.top/dsdsj1/live.m3u8
芒果TV2,http://zby.xjqxz.top/dsdsj2/live.m3u8
芒果电视1,http://zby.xjqxz.top/dsdsj3/live.m3u8
芒果电视2,http://zby.xjqxz.top/gzwxj/live.m3u8
芒果电视3,http://zby.xjqxz.top/gzdsj1/live.m3u8
芒果电视4,http://zby.xjqxz.top/gzdsj2/live.m3u8
芒果电视5,http://zby.xjqxz.top/gzdsj3/live.m3u8
芒果电视6,http://zby.xjqxz.top/gzdsj4/live.m3u8
芒果电视7,http://zby.xjqxz.top/gzdsj5/live.m3u8
芒果电视8,http://zby.xjqxz.top/kzzypd/live.m3u8
芒果电视9,http://zby.xjqxz.top/dzzypd/live.m3u8
芒果电视10,http://zby.xjqxz.top/dzzypd2/live.m3u8
芒果电视11,http://zby.xjqxz.top/dzzypd3/live.m3u8
电视剧频道1,http://zby.xjqxz.top/dsdsj1/live.m3u8
电视剧频道2,http://zby.xjqxz.top/dsdsj2/live.m3u8
电视剧频道3,http://zby.xjqxz.top/dsdsj3/live.m3u8
电视剧频道4,http://zby.xjqxz.top/gzwxj/live.m3u8
电视剧频道5,http://zby.xjqxz.top/gzgdj/live.m3u8
电视剧频道6,http://zby.xjqxz.top/gzdsj1/live.m3u8
电视剧频道7,http://zby.xjqxz.top/gzdsj2/live.m3u8
电视剧频道8,http://zby.xjqxz.top/gzdsj3/live.m3u8
电视剧频道9,http://zby.xjqxz.top/gzdsj4/live.m3u8
电视剧频道10,http://zby.xjqxz.top/gzdsj5/live.m3u8
电视剧频道11,http://zby.xjqxz.top/kzzypd2/live.m3u8
电视剧频道12,http://zby.xjqxz.top/kzzypd/live.m3u8
电视剧频道13,http://zby.xjqxz.top/dzzypd/live.m3u8
电视剧频道14,http://zby.xjqxz.top/dzzypd2/live.m3u8
电视剧频道15,http://zby.xjqxz.top/dzzypd3/live.m3u8
康熙微服私访记,http://zby.xjqxz.top/kxwfxhj/live.m3u8
甄嬛传,http://zby.xjqxz.top/live8/live.m3u8
娱乐剧场,#genre#
纪实人文,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8
纪实科教,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8
卡酷少儿,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225654/index.m3u8
金鹰卡通,http://[2409:8087:1a0b:df::4008]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225653/index.m3u8
哒啵赛事,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225675/index.m3u8
优漫卡通,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225656/index.m3u8
哈哈炫动,http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225657/index.m3u8
黑莓动画,http://[2409:8087:1a0b:df::4006]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
黑莓电影,http://[2409:8087:1a0b:df::4014]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
超级体育,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级电影,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
超级视剧,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
东北热剧,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
海外剧场,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
中国功夫,http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
军旅剧场,http://[2409:8087:1a0b:df::4018]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
惊悚悬疑,http://[2409:8087:1a0b:df::4002]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
潮妈辣婆,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
精品体育,http://[2409:8087:1a0b:df::4004]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
精品纪录,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
家庭剧场,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
精品大剧,http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
军事评论,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
明星大片,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
欢乐剧场,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
精品萌宠,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226505/index.m3u8
超级综艺,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
金牌综艺,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
热门影视,#genre#
哈哈炫动[785*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225657/index.m3u8
黑莓电影[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225667/index.m3u8
黑莓动画[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
黑莓电影[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
黑莓动画[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225744/index.m3u8
电视剧[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
电影轮播[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
Newtv古装[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8
Newtv惊悚[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
Newtv动作[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
Newtv综艺[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
Newtv军事[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
Newtv爱情[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
Newtv精品大剧[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
Newtv记录[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
Newtv体育[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
Newtv军旅[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
Newtv农业[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
Newtv潮妈[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
Newtv武博[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
Newtv家庭[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
Newtv健康[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8
Newtv东北热剧[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
Newtv欢乐剧场[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
Newtv炫舞[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8
风尚购物[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225679/index.m3u8
哒啵赛事[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225675/index.m3u8
家有购物[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225682/index.m3u8
聚鲨环球[1024*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225708/index.m3u8
央广购物[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225709/index.m3u8
哒啵赛事[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225712/index.m3u8
超级综艺[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
哒啵赛事[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225713/index.m3u8
超级体育[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级电影[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
超级电视剧[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
冬奥纪实[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8
冬奥纪实[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225756/index.m3u8
纪实人文[785*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225748/index.m3u8
纪实人文[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8
好享购物[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225757/index.m3u8
咪咕直播,#genre#
咪咕体育,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225611/main.m3u8
咪咕体育2,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225613/main.m3u8
咪咕体育3,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225619/main.m3u8
咪咕体育4,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225620/main.m3u8
咪咕体育5,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225639/main.m3u8
咪咕体育6,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225641/main.m3u8
咪咕体育7,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225643/main.m3u8
咪咕体育8,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225645/main.m3u8
咪咕体育9,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225647/main.m3u8
咪咕体育10,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225648/main.m3u8
咪咕体育11,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225649/main.m3u8
咪咕体育13,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225650/main.m3u8
咪咕体育14,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225651/main.m3u8
咪咕体育15,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225652/main.m3u8
咪咕体育16,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225653/main.m3u8
咪咕体育17,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225654/main.m3u8
咪咕体育18,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225655/main.m3u8
咪咕体育19,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225658/main.m3u8
咪咕体育20,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225660/main.m3u8
咪咕体育21,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225662/main.m3u8
咪咕体育22,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225733/main.m3u8
咪咕体育23,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225739/main.m3u8
咪咕体育24,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225754/main.m3u8
咪咕体育25,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225756/main.m3u8
咪咕体育26,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225758/main.m3u8
咪咕体育27,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225760/main.m3u8
咪咕体育28,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225905/main.m3u8
咪咕体育30,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225910/main.m3u8
咪咕体育31,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225912/main.m3u8
咪咕体育32,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225914/main.m3u8
咪咕体育33,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221226031/main.m3u8
咪咕体育34,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221226046/main.m3u8
睛彩少儿,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225903/main.m3u8
红色老片,#genre#
地雷战,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/a90c788a458e40508615d711b8aae1af/850.m3u8
地道战,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/312e39c68cc441feb79d1c2d7e16cbbd/850.m3u8
跟踪追击,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/059096230b4e46c0b5d4929ff98435d0/850.m3u8
红牡丹,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/921b8081b58b4c2f81fb233b6c8e89ac/850.m3u8
侦察兵,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/3e4727a0fca34aa8b9774472a4908eaf/850.m3u8
三毛流浪记,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/b9ce94c233b043bebe30340f09868ed1/850.m3u8
红色娘子军,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/2ea3b03b3a414303b830f92579243001/850.m3u8
五朵金花,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/ae639196cf3949368c1b05776bb1d4fa/850.m3u8
洪湖赤卫队,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/2a58afdece3342eaac927648a2cccabd/850.m3u8
狼牙山五壮士,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/71c649af833c43a9b61e4f5c913bbd6b/850.m3u8
战上海,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/e84b188d1bf7484fb4907d99827cbd45/850.m3u8
铁道游击队,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/46d8664dacad4dbb9c790256688048dc/850.m3u8
红孩子,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/bf55b84744d64eeaaedc5ea603855597/850.m3u8
宝葫芦的秘密,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/866474add7224067877bed430d9380ab/850.m3u8
董存瑞,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/b657281ba44a4b279f55ec860c12543b/850.m3u8
地下尖兵,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/188d5706e5774f06850e06e4f181c4bd/850.m3u8
三毛从军记,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/919a08437d44499b87b7b4903f2b2ae6/850.m3u8
小兵张嘎,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/d8c05f3ca36d48e6b1997b523e885c5c/850.m3u8
闪闪的红星,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/b90fcf1a5425479baf3a045282a1f263/850.m3u8
祖国的花朵,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/ef10a9a9b1534fe38fd4fdfdac1ed493/850.m3u8
花儿朵朵,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/53a44d8649024b58b69f4468b922b8f0/850.m3u8
上甘岭,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/c91f7aae9b8b4c578a7d9ecdf94b9dca/850.m3u8
平原游击队,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/180ef18dec9a4edeb9d2b520d57cfc7f/850.m3u8
神秘的旅伴,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/ef95b9f13e2c47b882b67ef52139786a/850.m3u8
前哨,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/1e9c4ffe4002492484c0f50235299759/850.m3u8
刘三姐,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/680e102dc8614632862cf49a236def6e/850.m3u8
赛虎,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/34505162ca0848af9e23d33ed4018088/850.m3u8
犬王,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/08d97be6d296434098297a505e2f05b5/850.m3u8
特别攻击队,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/c69eed95a2cd4752850bcac109151e37/850.m3u8
举起手来-追击阿多丸,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/a1093561ad0a4071b68eeae884de01e7/850.m3u8
